uid,namedLocation,domainID,siteID,plotID,nrcsDescriptionID,collectDate,horizonID,horizonName,analysisStartDate,biogeoIDnrcs,biogeoSampleType,biogeoTopDepth,biogeoBottomDepth,biogeoCenterDepth,airDryOvenDryRatio,gypsumConc,caco3Conc,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,alKcl,feKcl,mnKcl,phCacl2,phH2o,ec12pre,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,carbonTot,nitrogenTot,ctonRatio,estimatedOC,sulfurTot,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate,optDensityOxalate,alCitDithionate,feCitDithionate,mnCitDithionate,siliconCitrateDithionate,acidity,waterRetention15Bar,MehlichIIITotP,Bray1PExtractable,OlsenPExtractable,processingRemarks,laboratoryName,dataQF,publicationDate
b01e00ae-7482-4f7f-ab78-bb67c7f4514a,BART_015.basePlot.all,D01,BART,BART_015,S2016NH003010,2016-06-16,16N04982,Cd,2016-12-01,S2016NH003010-5,bulk,61,100,80.5,1.005,,,0,0,0,0,2.1,,,,,0.6,,0.1,4.8,5.1,0.01,,,,,,,,,,,,,,,,,,,3.5,0.2,18,4,0,0.29,0.08,42.8,67.2,0.09,0.05,0.2,0.3,0,0.1,5.5,2.3,25.2,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
f982303d-b3a0-420e-b74b-e11d70c77076,BART_015.basePlot.all,D01,BART,BART_015,S2016NH003010,2016-06-16,16N04980,Bhs1,2016-12-01,S2016NH003010-3,bulk,25,38,31.5,1.052,,,0,0,0,0,49.9,,0,0,,9,,0,4,4.1,0.17,,,,,,,,,,,,,,,,,,,88.8,3.1,29,89,0.4,2.06,1.19,20.8,92.8,0.41,1.75,2,1.9,0,0.3,108,23.1,0.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
b20076c4-3d7c-41eb-a024-1008b9074d3e,BART_010.basePlot.all,D01,BART,BART_010,S2016NH003011,2016-06-20,16N04985,Bhs,2016-12-04,S2016NH003011-3,bulk,12,19,15.5,1.032,,,0.7,0.1,0.1,0,27.6,86,0.9,3,6.4,5.5,,0.4,4.2,4.3,0.27,,0,2.3,0.3,0,0.65,0,68.7,0,0.2,1.1,0,0,4.7,0,4.2,,0,58.4,2.3,26,58,0.3,1.21,1.3,27.1,72.7,0.25,1.13,1.1,1.8,0,0.2,71.2,18.8,0.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
ef32d42a-e4e5-4920-b05d-6899e250ae93,BART_010.basePlot.all,D01,BART,BART_010,S2016NH003011,2016-06-20,16N04983,Oe,2016-12-01,S2016NH003011-1,bulk,0,4,2,1.045,0,,14,1.9,1.7,0,59.4,1,17.6,30,17.7,0.1,,30.2,4.2,5.1,2.4,,0,1.7,1.5,0,1.39,0,353.9,1.7,1.8,0.3,0,0,0,0,4.7,,2.5,364.6,16.9,22,365,1.5,0.02,0.08,923.1,85.4,0,0.07,0,0.2,0.1,0.1,84.7,79.6,29.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
300e388b-43d1-44f1-a3ce-9ff1f0b3c257,BART_010.basePlot.all,D01,BART,BART_010,S2016NH003011,2016-06-20,16N04987,BC,2016-12-04,S2016NH003011-5,bulk,34,88,61,1.009,,,0,0,0,0,3.7,,0,1,,0.6,,0.1,5,5.2,0.03,,,,,,,,,,,,,,,,,,,5.5,0.5,11,6,0,0.43,0.09,65.9,77.9,0.15,0.04,0.3,0.5,0,0.1,10.8,6.6,4.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
b9c7b1e2-167a-4598-9e69-beab262ff194,BART_010.basePlot.all,D01,BART,BART_010,S2016NH003011,2016-06-20,16N04986,Bs,2016-12-04,S2016NH003011-4,bulk,19,34,26.5,1.022,,,0.1,0,0,0,10.6,92,0.1,1,1.3,1.2,,0.1,4.8,4.9,0.07,,,,,,,,,,,,,,,,,,,20.6,1.1,18,21,0.1,1.18,0.32,51.1,91.9,0.41,0.24,0.8,0.8,0,0.2,24.6,11,0.7,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
53ad0165-4a40-44be-b50c-5184303ea5c2,BART_010.basePlot.all,D01,BART,BART_010,S2016NH003011,2016-06-20,16N04984,E,2016-12-04,S2016NH003011-2,bulk,4,12,8,1.005,,,0.8,0.1,0.1,0,5.1,47,1,20,1.9,0.9,,1,3.6,4.2,0.18,,,,,,,,,,,,,,,,,,,20.1,1.3,15,20,0.1,0.03,0.07,9.9,3,0,0.05,0,0.3,0,0,8.6,6.9,3.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
665ee128-2c71-49a6-9dae-de14a14e415a,BART_010.basePlot.all,D01,BART,BART_010,S2016NH003011,2016-06-20,16N04988,Cd,2016-12-04,S2016NH003011-6,bulk,88,100,94,1.005,,,0.1,0.1,0,0,2.3,75,0.2,9,0.8,0.6,,0.1,4.9,5.4,0.03,,,,,,,,,,,,,,,,,,,1.9,0.2,10,2,0,0.26,0.05,123.6,109.8,0.08,0.02,0.2,0.4,0,0.1,5.8,4.6,30,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
ec85a882-e332-4004-90e8-1b9cbc248620,BART_005.basePlot.all,D01,BART,BART_005,S2016NH003012,2016-06-21,16N04993,C,2016-12-04,S2016NH003012-5,bulk,76,100,88,1.004,,,0.2,0,0,0,1.1,60,0.2,18,0.5,0.3,,0.1,5,5.2,0.02,,,,,,,,,,,,,,,,,,,2.3,0.3,8,2,0,0.2,0.11,74.6,20.2,0.07,0.02,0.1,0.3,0,0,3.7,2,28.7,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
7df72abe-7217-4d53-9cba-ea2831e8777e,BART_005.basePlot.all,D01,BART,BART_005,S2016NH003012,2016-06-21,16N04990,E,2016-12-04,S2016NH003012-2,bulk,22,29,25.5,1.003,,,0.1,0,0,0,4,94,0.1,3,1.6,1.5,,0,3.2,3.7,0.11,,,,,,,,,,,,,,,,,,,8.3,0.5,17,8,0.1,0.02,0,0,0,0,0.04,0,0.1,0,0,6.5,3.6,0.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
e523a9bb-04c5-4e52-9e1a-be92b5a77699,BART_005.basePlot.all,D01,BART,BART_005,S2016NH003012,2016-06-21,16N04989,Oa,2016-10-19,S2016NH003012-1,bulk,0,22,11,1.069,0,,4.9,0.5,3.9,0,144.2,38,9.3,6,15.1,5.8,,1.2,2.6,3.4,0.84,,0,0.1,0.8,0,0.45,0,287.2,0,0.1,0.2,0,0,0,0,3.2,,0.9,453.9,17,27,454,1.9,0.13,0.07,9.2,77.8,0,0.03,0.1,0.1,0,0,235.7,87.2,14.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
763f95e9-4f00-4e95-92b0-2d82b1b27361,BART_005.basePlot.all,D01,BART,BART_005,S2016NH003012,2016-06-21,16N04992,Bhs2,2016-12-04,S2016NH003012-4,bulk,36,76,56,1.045,,,0.2,0,0,0,25,92,0.2,1,2.5,2.3,,0,4.5,4.6,0.01,,,,,,,,,,,,,,,,,,,44.5,1.7,27,45,0.3,1.87,0.48,9.7,37.6,0.66,0.68,1.4,1,0,0.3,49.4,16.9,0.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
9cf8fc1b-059f-4030-bd04-4510b87d38e9,BART_005.basePlot.all,D01,BART,BART_005,S2016NH003012,2016-06-21,16N04991,Bhs1,2016-12-04,S2016NH003012-3,bulk,29,36,32.5,1.039,,,0.4,0,0,0,44.7,97,0.4,1,11.9,11.5,,0.1,3.9,4.2,0.16,,,,,,,,,,,,,,,,,,,63.2,2.2,29,63,0.3,1.71,1.36,4,67.7,0.38,2.56,1.4,1.9,0,0.2,109.9,22.3,0.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
a6cf55b7-b175-464a-88f1-82b1180b6a77,BART_004.basePlot.all,D01,BART,BART_004,S2016NH003013,2016-06-22,16N04996,Bhs1,2016-12-04,S2016NH003013-3,bulk,20,25,22.5,1.033,,,0.5,0,0,0,38.8,94,0.5,1,8.8,8.3,,0,3.8,3.9,0.29,,0,1.2,1,0,0.68,0,73.1,0,0.1,0.6,0,0,4.3,0,3.8,,0,64.3,2.4,27,64,0.3,0.88,0.83,3.1,47,0.15,1.6,1.2,1.7,0,0.2,83.9,16.6,0.7,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
26e886a0-21d3-4dc8-a806-37f886c08c24,BART_004.basePlot.all,D01,BART,BART_004,S2016NH003013,2016-06-22,16N04997,Bhs2,2016-12-04,S2016NH003013-4,bulk,25,77,51,1.014,,,0.4,0,0,0,10.3,83,0.4,4,2.3,1.9,,0,4.4,4.6,0.05,,,,,,,,,,,,,,,,,,,19,0.8,23,19,0.1,0.56,0.23,5.3,35.8,0.15,0.28,0.7,0.7,0,0.1,22.9,7.3,0.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
bba90064-894d-471a-bf81-ab84cc914ecd,BART_004.basePlot.all,D01,BART,BART_004,S2016NH003013,2016-06-22,16N04998,Cd,2016-12-04,S2016NH003013-5,bulk,77,100,88.5,1.005,,,0.2,0,0,0,3.2,82,0.2,6,1.1,0.9,,0,4.4,4.7,0.04,,,,,,,,,,,,,,,,,,,7.9,0.5,16,8,0,0.17,0.13,16.6,44.8,0.03,0.11,0.2,0.4,0,0,7.1,2.8,10.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
7001ddfc-ef9f-413e-a513-835494d2f463,BART_004.basePlot.all,D01,BART,BART_004,S2016NH003013,2016-06-22,16N04994,Oa,2016-10-19,S2016NH003013-1,bulk,0,17,8.5,1.07,0,,13.5,0.6,3.2,0,142.2,21,17.3,12,21.8,4.5,,1.8,2.9,3.5,1.04,,0,1,0.8,0,0.63,0,295.5,0,0.1,0.3,0,0,1,0,3.4,,1.2,485.9,15.4,32,486,1.9,0.13,0.07,13.5,66.2,0,0.06,0.1,0.1,0,0,237.2,75.6,18.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
cb09dd95-13d5-4a6a-8c4e-771cb8372417,BART_004.basePlot.all,D01,BART,BART_004,S2016NH003013,2016-06-22,16N04995,E,2016-12-04,S2016NH003013-2,bulk,17,20,18.5,1.003,,,0.2,0,0,0,4.6,88,0.2,4,1.6,1.4,,0,3.3,3.7,0.13,,,,,,,,,,,,,,,,,,,11.2,0.7,16,11,0.1,0.03,0.02,2,9,0,0.07,0,0.2,0,0,8.2,3.5,1.2,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
c146f543-477e-4ffb-9218-6fcde4b69e92,BART_013.basePlot.all,D01,BART,BART_013,S2016NH003014,2016-06-23,16N05001,Bhs,2016-12-04,S2016NH003014-3,bulk,35,40,37.5,1.022,,,0.4,0.1,0,0,20.5,93,0.5,2,6.9,6.4,,0.1,3.9,4,0.2,,,,,,,,,,,,,,,,,,,48.6,2.5,20,49,0.3,0.49,1.45,16.4,117.5,0.02,1.08,0.6,1.8,0,0.1,49.7,12.2,0.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
95e1a6dd-50d1-4ad7-8752-ebd63d978e7e,BART_013.basePlot.all,D01,BART,BART_013,S2016NH003014,2016-06-23,16N05003,Cd,2016-12-04,S2016NH003014-5,bulk,70,100,85,1.004,,,0,0,0,0,1.6,,0,1,,0.6,,0.1,4.7,5.1,0.11,,,,,,,,,,,,,,,,,,,3.6,0.3,12,4,0,0.24,0.15,172.9,222.7,0.05,0.06,0.2,0.4,0,0.1,5.5,2.1,28,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
e3694fb7-5277-4e59-bbf0-2ff617d79129,BART_013.basePlot.all,D01,BART,BART_013,S2016NH003014,2016-06-23,16N05000,E,2016-12-04,S2016NH003014-2,bulk,23,35,29,1.006,,,0.2,0.1,0,0,7.1,90,0.3,4,3.1,2.8,,0,3.5,3.8,0.25,,,,,,,,,,,,,,,,,,,22.7,1.3,17,23,0.1,0.07,0.16,3.1,49.8,0,0.24,0.1,0.3,0,0,12.7,6.6,4.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
c7a49334-d3ff-4a59-a9ac-12a29b9c0ec5,BART_013.basePlot.all,D01,BART,BART_013,S2016NH003014,2016-06-23,16N04999,Oa,2016-10-19,S2016NH003014-1,bulk,0,23,11.5,1.044,,,5.5,0.8,1,0,71.1,30,7.3,10,10.5,3.2,,2.3,3.3,4.1,0.21,,,,,,,,,,,,,,,,,,,300.1,11.7,26,300,1.3,0.19,0.29,37.2,159.3,0.01,0.23,0.2,0.4,0,0.1,140.2,51.5,21.1,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
ac840c74-2b0e-4b0c-a2db-3d32d5da8f99,BART_013.basePlot.all,D01,BART,BART_013,S2016NH003014,2016-06-23,16N05002,Bs,2016-12-04,S2016NH003014-4,bulk,40,70,55,1.011,,,0.1,0,0,0,8.4,95,0.1,1,2.2,2.1,,0.1,4.3,4.4,0.32,,0,1,0.2,0,0.36,0.1,45.4,0,0,0.3,0,0,2.5,0,4.2,,0,20.4,1.3,16,20,0.1,0.47,0.44,34.6,185.1,0.06,0.39,0.5,0.7,0,0.1,20.1,6.5,2.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
b43e7c0a-ff6a-4e71-b100-8ffc23a7ad32,BART_011.basePlot.all,D01,BART,BART_011,S2016NH003015,2016-06-24,16N05006,Bhs,2016-12-04,S2016NH003015-3,bulk,15,24,19.5,1.033,,,0,0,0,0,35.2,,0,0,,8.5,,0.1,3.9,4.2,0.29,,0,1,2.2,0,0.68,0,74.7,0,0.1,0.8,0.9,0,3,0,4,,0,66.5,2.4,28,67,0.3,1.4,1.12,6.2,103.3,0.19,1.72,1.2,1.6,0,0.2,79.8,18.5,0.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
a2091143-5f7c-40a0-a0b1-fed1a6d5d62b,BART_011.basePlot.all,D01,BART,BART_011,S2016NH003015,2016-06-24,16N05008,BC,2016-12-04,S2016NH003015-5,bulk,55,100,77.5,1.012,,,0,0,0,0,5.8,,,,,0.5,,0,4.9,5,0.02,,,,,,,,,,,,,,,,,,,9.5,0.5,19,10,0.1,0.82,0.3,19.3,83.4,0.28,0.13,0.4,0.6,0,0.1,13.5,4.9,1.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
615b185b-acf5-4ba3-ae0a-cc373f317b27,BART_011.basePlot.all,D01,BART,BART_011,S2016NH003015,2016-06-24,16N05005,E,2016-12-04,S2016NH003015-2,bulk,9,15,12,1.003,,,0,0,0,0,4.5,,0,0,,1.6,,0,3.4,3.8,0.13,,,,,,,,,,,,,,,,,,,13.6,0.9,15,14,0.1,0.04,0.01,0,5,0,0.08,0,0.1,0,0,8.5,3.9,1.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
38efe0fb-8167-41ad-8ac3-8930ebc67546,BART_011.basePlot.all,D01,BART,BART_011,S2016NH003015,2016-06-24,16N05004,Oa,2016-10-19,S2016NH003015-1,bulk,0,9,4.5,1.072,0,,13.5,1.5,4,0,124,8,19,15,20.6,1.6,,5.4,3.1,3.9,1.48,,0,0.9,1.7,0,0.69,0,437.8,0,0.4,0.2,0,0,0,0,3.7,,1.3,462.7,18.7,25,463,2.1,0.08,0.06,30.6,117.4,0,0.03,0.1,0.1,0,0.1,183.7,106.5,23.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
3c500fcc-c077-49c7-a083-2ef71d406c57,BART_011.basePlot.all,D01,BART,BART_011,S2016NH003015,2016-06-24,16N05007,Bs,2016-12-04,S2016NH003015-4,bulk,24,55,39.5,1.024,,,0,0,0,0,15.3,,0,0,,1.9,,0,4.5,4.6,0.07,,,,,,,,,,,,,,,,,,,32.3,1.3,24,32,0.2,1.43,0.58,10,96,0.37,0.61,1.1,1.3,0,0.2,44.8,12.2,0.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T153545Z
f41b8ef2-64f6-437e-a60b-202f590605fe,HARV_015.basePlot.all,D01,HARV,HARV_015,S2016MA027015,2016-10-25,17N02409,C,2017-08-03,S2016MA027015-6,bulk,78,100,89,1.006,,,0,0.2,0,0,2.3,,0.2,9,,,,,5.1,5.2,0.03,,,,,,,,,,,,,,,,,,,1.5,0,49,2,0,0.16,0.06,27.1,252.2,0.06,0.02,0.1,0.3,0,0,3.4,,97.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T170853Z
c0beeeae-6160-4c50-8245-b45df53d2acc,HARV_015.basePlot.all,D01,HARV,HARV_015,S2016MA027015,2016-10-25,17N02404,Oa,2017-07-19,S2016MA027015-1,bulk,0,6,3,1.102,0,,2.9,2.7,3.4,0,82.1,16,9,11,10.7,1.7,,111.3,4.1,5.1,4.77,,0,0.4,1,0,1.3,0.2,439,1.1,1.4,0.3,0.8,0,0.1,2.8,4.4,,3.1,427,18.3,23,427,0.6,0.14,0.2,87.4,411.5,0.01,0.2,0.2,0.6,0,0.1,100.4,,149.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T170853Z
8cf2df5b-a770-4550-a751-d04216eda725,HARV_015.basePlot.all,D01,HARV,HARV_015,S2016MA027015,2016-10-25,17N02406,Bw1,2017-07-19,S2016MA027015-3,bulk,14,33,23.5,1.032,,,0,0.1,0,0,11.5,95,0.1,1,1.9,1.8,,0,4.9,4.9,0.05,,,,,,,,,,,,,,,,,,,18.6,0.8,25,19,0,0.89,0.49,2.1,141.3,0.3,0.17,1,2.5,0,0.1,19.8,,0.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T170853Z
2a9eabf6-2c63-4d27-b81c-8a04b8c89c3c,HARV_015.basePlot.all,D01,HARV,HARV_015,S2016MA027015,2016-10-25,17N02405,BA,2017-07-19,S2016MA027015-2,bulk,6,14,10,1.016,,,0,0.1,0,0,9.3,98,0.1,1,4.4,4.3,,0,4.2,4.4,0.15,,,,,,,,,,,,,,,,,,,20.5,0.9,23,21,0,0.16,0.27,6,86.5,0.01,0.13,0.3,1.3,0,0,15.8,,1.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T170853Z
28a07958-6de2-4a5d-a4ce-3b9e662c8cd7,HARV_015.basePlot.all,D01,HARV,HARV_015,S2016MA027015,2016-10-25,17N02407,Bw2,2017-08-03,S2016MA027015-4,bulk,33,53,43,1.017,,,0,0.1,0,0,7.4,95,0.1,1,1.9,1.8,,0,4.9,5,0.04,,,,,,,,,,,,,,,,,,,6,0.2,28,6,0,0.23,0.17,1,92,0.06,0.07,0.3,1,0,0,11.1,,1.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T170853Z
cf333e5d-cf65-44ea-8346-782c2da8597a,HARV_015.basePlot.all,D01,HARV,HARV_015,S2016MA027015,2016-10-25,17N02408,BC,2017-08-03,S2016MA027015-5,bulk,53,78,65.5,1.01,,,0,0.1,0,0,4,91,0.1,3,1.1,1,,0,4.9,5.1,0.03,,,,,,,,,,,,,,,,,,,2.3,0,78,2,0,0.17,0.12,0,124.4,0.05,0.04,0.2,0.6,0,0,6.9,,29.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T170853Z
90388154-2a99-444d-a443-5e2bc446a8d1,HARV_022.basePlot.all,D01,HARV,HARV_022,S2017MA027022,2017-05-09,17N03397,Bw2,2017-08-03,S2017MA027022-5,bulk,46,61,53.5,1.01,,,0,0,0,0,2.6,,,,,,,,5.2,5.4,0.02,,,,,,,,,,,,,,,,,,,4.9,0.3,16,5,0,0.5,0.23,4.1,801.4,0.18,0.05,0.4,0.4,0,0.1,8.3,,137.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T171836Z
4b73edbe-3e38-41a1-b700-4ebe593bdad9,HARV_022.basePlot.all,D01,HARV,HARV_022,S2017MA027022,2017-05-09,17N03399,C2,2017-08-07,S2017MA027022-7,bulk,90,99,94.5,1.002,,,0,0,0,0,0.8,,,,,,,,5.3,5.5,0.03,,,,,,,,,,,,,,,,,,,0.7,0,,1,0,0.08,0.07,1,216,0.03,0.01,0.1,0.2,0,0,2.1,,121.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T171836Z
4fb86187-30fb-435b-a732-c707f0d25d40,HARV_022.basePlot.all,D01,HARV,HARV_022,S2017MA027022,2017-05-09,17N03394,Ap1,2017-08-03,S2017MA027022-2,bulk,7,19,13,1.023,,,0,0.1,0,0,16.4,98,0.1,1,4.1,4,,0,3.9,4.6,0.09,,,,,,,,,,,,,,,,,,,53.6,2.4,22,54,0,0.34,0.37,7.2,762.7,0.05,0.45,0.4,0.5,0,0.1,46,,174.2,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T171836Z
2f967ce0-8c12-48e4-b4b8-05dd279c6fac,HARV_022.basePlot.all,D01,HARV,HARV_022,S2017MA027022,2017-05-09,17N03400,C3,2017-08-07,S2017MA027022-8,bulk,99,155,127,1.002,,,0,0,0,0,0.6,,,,,,,,5.3,5.9,0.02,,,,,,,,,,,,,,,,,,,0.7,0,,1,0,0.06,0.04,2,112.3,0.02,0.01,0.1,0.2,0,0,1.4,,60.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T171836Z
c524609a-6402-450d-a6bf-63d6ab3f57e8,HARV_022.basePlot.all,D01,HARV,HARV_022,S2017MA027022,2017-05-09,17N03393,Oe,2017-08-03,S2017MA027022-1,bulk,0,7,3.5,1.09,,,1.3,0.6,0.5,0,67,77,2.4,4,10.4,8,,44.5,3.3,4.3,0.06,,,,,,,,,,,,,,,,,,,326.8,11.2,29,327,0.1,0.18,0.2,34.6,322.1,0.01,0.18,0.2,0.3,0,0,112.5,,125,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T171836Z
8d2ad86c-78c7-43a1-b026-7ba20921df96,HARV_022.basePlot.all,D01,HARV,HARV_022,S2017MA027022,2017-05-09,17N03396,Bw1,2017-08-03,S2017MA027022-4,bulk,29,46,37.5,1.014,,,0,0,0,0,3,,,,,,,,5.2,5.4,0.02,,,,,,,,,,,,,,,,,,,7.3,0.3,25,7,0,0.59,0.33,5.1,827.3,0.2,0.08,0.5,0.5,0,0.1,10.4,,95.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T171836Z
ef45528a-8c0a-49a3-a1cf-b8415068e36e,HARV_022.basePlot.all,D01,HARV,HARV_022,S2017MA027022,2017-05-09,17N03398,C1,2017-08-05,S2017MA027022-6,bulk,61,90,75.5,1.006,,,0,0,0,0,1.8,,,,,,,,5.2,5.2,0.05,,,,,,,,,,,,,,,,,,,2.7,0.1,45,3,0,0.27,0.09,3,781.5,0.09,0.04,0.2,0.2,0,0,5.3,,278,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T171836Z
8123fe0d-59a4-4275-8484-5fac4e2904a3,HARV_022.basePlot.all,D01,HARV,HARV_022,S2017MA027022,2017-05-09,17N03395,Ap2,2017-08-03,S2017MA027022-3,bulk,19,29,24,1.016,,,0,0,0,0,5.9,,0,0,,1,,0,5,5,0.04,,,,,,,,,,,,,,,,,,,18.1,0.9,21,18,0,0.53,0.41,36.1,746.7,0.14,0.15,0.4,0.5,0,0.1,15.1,,78,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T171836Z
150d99fe-d6d8-4fc8-b8fb-6275a4a809c1,HARV_030.basePlot.all,D01,HARV,HARV_030,S2017MA027030,2017-05-16,17N03404,A2,2017-08-07,S2017MA027030-3,bulk,12,20,16,1.029,,,0,0.2,0.2,0,17.3,92,0.4,2,5.1,4.7,,2.8,4.1,4.4,0.19,,,,,,,,,,,,,,,,,,,62.8,2.7,24,63,0,0.39,0.44,53.7,469.6,0.04,0.45,0.4,0.9,0,0,46.8,,41.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T171836Z
d2b0e100-b474-4428-a1f1-e8c1aaded4ec,HARV_030.basePlot.all,D01,HARV,HARV_030,S2017MA027030,2017-05-16,17N03403,A1,2017-08-07,S2017MA027030-2,bulk,5,12,8.5,1.045,,,0.3,0.3,0.4,0,24.4,86,1,4,7,6,,15.1,3.8,4.6,0.21,,,,,,,,,,,,,,,,,,,108.8,4.7,23,109,0,0.3,0.45,43.8,415.8,0.02,0.55,0.4,0.9,0,0.1,47.1,,42.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T171836Z
f11658d8-c1e6-4b00-b0a7-cc41c20e5e4c,HARV_030.basePlot.all,D01,HARV,HARV_030,S2017MA027030,2017-05-16,17N03408,BC2,2017-08-07,S2017MA027030-7,bulk,90,100,95,1.006,,,0,0,0,0,2.8,,0,1,,0.5,,0,4.9,5.1,0.03,,,,,,,,,,,,,,,,,,,3.2,0.1,29,3,0,0.14,0.05,5,57.2,0.06,0.03,0.1,0.4,0,0,4.5,,55.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T171836Z
5b4c6b03-28e1-4156-b301-f1a7774caacc,HARV_030.basePlot.all,D01,HARV,HARV_030,S2017MA027030,2017-05-16,17N03407,BC1,2017-08-07,S2017MA027030-6,bulk,48,90,69,1.007,,,0,0.1,0,0,1.9,88,0.1,5,0.8,0.7,,0,5,5.1,0.03,,,,,,,,,,,,,,,,,,,4.3,0.1,39,4,0,0.22,0.1,14.1,204.3,0.07,0.04,0.2,0.5,0,0,5.7,,100.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T171836Z
9b66dbef-5965-45f2-ac98-78e3bcb6ef6e,HARV_030.basePlot.all,D01,HARV,HARV_030,S2017MA027030,2017-05-16,17N03405,Bw1,2017-08-07,S2017MA027030-4,bulk,20,31,25.5,1.017,,,0,0.1,0,0,5.2,93,0.1,2,1.4,1.3,,0,4.7,4.8,0.07,,,,,,,,,,,,,,,,,,,14.9,0.8,20,15,0,0.39,0.27,42.3,438.5,0.11,0.11,0.4,0.8,0,0,12.6,,81.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T171836Z
97149449-7942-4bed-9369-6f9696a26856,HARV_030.basePlot.all,D01,HARV,HARV_030,S2017MA027030,2017-05-16,17N03409,C,2017-08-07,S2017MA027030-8,bulk,100,112,106,1.005,,,0,0,0,0,1.2,,0,2,,0.3,,0,5,5.3,0.03,,,,,,,,,,,,,,,,,,,1.9,0,65,2,0,0.14,0.03,5,53.3,0.07,0.01,0.1,0.3,0,0,3.5,,52.7,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T171836Z
0cf90b27-f69d-4e6b-8029-6be68486b914,HARV_030.basePlot.all,D01,HARV,HARV_030,S2017MA027030,2017-05-16,17N03406,Bw2,2017-08-07,S2017MA027030-5,bulk,31,48,39.5,1.011,,,0,0.1,0,0,3,89,0.1,3,0.9,0.8,,0,4.9,5.1,0.04,,,,,,,,,,,,,,,,,,,7.3,0.5,13,7,0,0.32,0.16,23.2,325.4,0.1,0.05,0.2,0.6,0,0,7.5,,121.2,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20191202T171836Z
